gene_id	gene_short_name	value_1	value_2	fold_change	log2_fold_change	test_stat	p_value	q_value
XLOC_010759	B0280.9	60.7883	83.6389	1.37590513167867	0.460381	-2.7551	0.00586744	0.0449565
XLOC_022524	fbxa-215	207.43	284.903	1.37349056494535	0.457847	-2.71742	0.00657924	0.0491981
XLOC_039802	acdh-7	84.4151	115.932	1.37335347930672	0.457703	-2.77837	0.00546327	0.0426129
XLOC_013927	C27B7.5	64.4124	88.4534	1.37323544430394	0.457579	-2.7466	0.00602168	0.0458831
XLOC_027262	knl-3	82.2069	112.792	1.37204804381998	0.456331	-2.71609	0.0066058	0.0493194
XLOC_033209	unc-61	103.185	141.546	1.37176656745142	0.456035	-2.74159	0.00611427	0.0464743
XLOC_021345	ZC477.5	78.5706	107.652	1.3701349529309	0.454318	-2.71289	0.00666994	0.0496687
XLOC_001990	Y20F4.4	19.9435	27.2109	1.3643984300286	0.448265	-2.71628	0.00660207	0.0493173
XLOC_007611	pro-2	37.7861	51.5417	1.36403910036219	0.447885	-2.78695	0.00532071	0.04166
XLOC_007748	C47G2.4	51.087	69.6375	1.36311473441073	0.446907	-2.71317	0.00666434	0.0496687
XLOC_013894	dgk-4	30.0904	40.9611	1.36126505064957	0.444948	-2.72599	0.00641087	0.0482417
XLOC_036789	ucr-2.2	49.7471	35.9198	0.722049675487036	-0.46983	2.77978	0.00543959	0.0424513
XLOC_038834	F47B10.1	116.97	84.4368	0.7218690223925	-0.470191	2.81231	0.00491866	0.0393156
XLOC_009859	qdpr-1	124.903	90.1454	0.721725933193382	-0.470477	2.74984	0.00596243	0.0455866
XLOC_035892	lec-8	85.8866	61.6029	0.71725846762297	-0.479435	2.76938	0.00561628	0.0434745
XLOC_003477	vars-2	107.628	77.1265	0.716603999185731	-0.480752	2.76828	0.00563527	0.0435637
XLOC_005292	atad-3	85.6931	61.1476	0.713564624768118	-0.486884	2.85043	0.00436598	0.0359352
XLOC_012184	F19C7.1	121.151	86.3564	0.712798892297616	-0.488433	2.87791	0.0040032	0.0337056
XLOC_014700	far-6	106.069	75.4929	0.711733476464236	-0.490591	2.8101	0.00495263	0.0395133
XLOC_009821	col-98	174.103	122.868	0.705720097126101	-0.502832	2.96343	0.00304227	0.0270141
XLOC_003664	sptl-1	138.161	96.9504	0.701718839007818	-0.511035	2.84341	0.00446343	0.0365271
XLOC_004561	ifb-1	53.7314	37.6924	0.701496105713161	-0.511493	2.88313	0.00393741	0.0333677
XLOC_001667	C01A2.3	63.704	44.6437	0.700799183902676	-0.512927	2.92786	0.00341303	0.0297522
XLOC_033922	ttr-24	166.703	115.794	0.694611884541667	-0.525721	2.944	0.00324005	0.0284224
XLOC_037735	F48D6.4	437.288	300.931	0.688176245961868	-0.53915	2.78367	0.00537473	0.0420369
XLOC_033196	F43D2.2	35.5556	24.4517	0.687702263884602	-0.540144	2.92194	0.00347863	0.0302136
XLOC_007503	ZK1320.9	111.145	76.2055	0.685641338614047	-0.544474	3.24394	0.0011789	0.0127759
XLOC_035253	W05H9.3	44.0307	30.1839	0.685519685315444	-0.54473	3.02232	0.00250842	0.0232595
XLOC_027529	F59B1.2	210.936	144.397	0.684553878582771	-0.546764	3.21792	0.00129123	0.0137638
XLOC_030569	B0250.5	137.199	93.9187	0.684542965248174	-0.546787	3.26617	0.00109012	0.0120233
XLOC_003362	W02D9.7	283.246	193.764	0.684082391414658	-0.547758	3.05001	0.00228832	0.0217216
XLOC_036249	ucr-2.1	89.4308	61.1532	0.683803636393527	-0.548346	2.89122	0.00383745	0.0326754
XLOC_010205	laf-1	104.848	71.5945	0.682841193965469	-0.550378	3.12394	0.00178448	0.0179262
XLOC_037803	hyl-2	47.2707	32.1389	0.679888937084796	-0.556629	3.12822	0.00175871	0.0176991
XLOC_009802	Y37D8A.2	92.2849	62.5998	0.678332254838144	-0.559936	3.21654	0.00129748	0.013806
XLOC_036935	F23A7.4	252.314	169.983	0.67369616875785	-0.56983	3.22321	0.00126762	0.0135424
XLOC_000050	ptr-21	10.5529	7.09793	0.672601545967429	-0.572176	2.88054	0.00396997	0.0335641
XLOC_037212	trap-2	268.205	180.04	0.671280202515142	-0.575013	2.71811	0.00656566	0.0491222
XLOC_008092	F01D5.2,F01D5.3	210.693	141.275	0.670525916531563	-0.576635	2.77249	0.00556288	0.0431546
XLOC_007081	21ur-14704,C15F1.5,art-1	341.78	229.049	0.670163491457961	-0.577415	3.24408	0.0011783	0.0127759
XLOC_036857	dyn-1	36.8196	24.6738	0.670127724223495	-0.577492	2.96869	0.00299073	0.0266391
XLOC_027809	clec-1	286.997	192.175	0.669604904493544	-0.578618	3.44959	0.000561431	0.00690565
XLOC_019654	mca-3	75.1467	50.2854	0.669162730134706	-0.579571	2.96561	0.00302083	0.0268571
XLOC_037256	R193.2	15.9054	10.6253	0.668026852216937	-0.582022	3.36923	0.000753784	0.00883119
XLOC_001403	pgrn-1	29.6201	19.7848	0.667949991844653	-0.582188	2.84192	0.00448434	0.0366563
XLOC_034730	ZK813.1	847.354	565.036	0.66682356777235	-0.584623	3.12203	0.00179606	0.0180047
XLOC_004835	F32A5.2	11.1028	7.39578	0.666119998131918	-0.586146	2.84522	0.00443801	0.0363815
XLOC_034773	F47B7.1,F47B7.11	72.4882	48.2158	0.665153859450712	-0.58824	2.94842	0.003194	0.0281363
XLOC_014462	ZK822.4	30.8531	20.463	0.663239115724209	-0.592399	3.09443	0.0019719	0.0193073
XLOC_034544	vha-15	132.627	87.7725	0.661800368464797	-0.595532	3.50401	0.000458301	0.00587982
XLOC_027007	NA	62.6172	41.2554	0.658850479431445	-0.601977	3.59352	0.000326243	0.00439859
XLOC_033187	pes-9	258.043	169.845	0.658203681063635	-0.603394	3.38355	0.000715545	0.00848746
XLOC_034901	asb-2	155.749	102.452	0.657803231210906	-0.604272	3.79109	0.000149987	0.00224197
XLOC_028722	D1054.11	495.815	325.58	0.65665613921962	-0.60679	3.45665	0.000546925	0.00676796
XLOC_035835	fln-2	6.91612	4.54116	0.65660470822711	-0.606903	2.87937	0.00398474	0.0336294
XLOC_031395	C10G8.8	64.5036	42.3245	0.656156564382901	-0.607888	2.93969	0.00328542	0.0287449
XLOC_001032	C12C8.2	32.4976	21.175	0.6515853173335	-0.617974	2.84205	0.00448246	0.0366563
XLOC_009703	col-95	445.515	289.63	0.650100649216929	-0.621265	3.38571	0.000709932	0.00842786
XLOC_039352	R03E1.2	143.844	93.509	0.650074514047222	-0.621323	3.75311	0.000174653	0.0025468
XLOC_039737	F22H10.3	799.944	519.812	0.649810968053419	-0.621908	3.01059	0.00260742	0.024002
XLOC_006327	mnat-1	65.3839	42.4507	0.649254043937151	-0.623145	3.54679	0.000389951	0.00511297
XLOC_031987	F28A12.3,F28A12.4	159.862	103.662	0.648450340668938	-0.624932	3.34792	0.000814195	0.00943846
XLOC_000391	inx-16	16.5758	10.7256	0.647067445063341	-0.628012	2.75953	0.00578854	0.0445668
XLOC_028830	clec-223	15.7867	10.2147	0.647046813795396	-0.628058	3.36816	0.000756726	0.00885116
XLOC_014004	C10C5.4	17.2429	11.1485	0.646553653285197	-0.629158	2.73516	0.00623503	0.0472166
XLOC_006857	lec-5	145.165	93.7024	0.645487024473133	-0.63154	3.88137	0.00010387	0.00164365
XLOC_038133	ttr-6	158.693	102.157	0.643735974638119	-0.635459	3.49543	0.000473306	0.00603982
XLOC_039672	mua-6	36.1046	23.2308	0.643430397602283	-0.636144	3.02449	0.00249051	0.0231493
XLOC_013852	F17E9.4	184.503	118.418	0.641825048554911	-0.639748	3.55011	0.000385067	0.00506751
XLOC_014274	pyk-2	39.7021	25.4522	0.641079863907244	-0.641424	3.25904	0.00111791	0.012273
XLOC_034095	Y43F8C.13	31.7355	20.3354	0.640776880165566	-0.642106	3.11758	0.0018234	0.0181895
XLOC_007235	nrf-6	34.8833	22.3378	0.640357293310294	-0.643051	3.71086	0.000206554	0.00295475
XLOC_004473	gcy-12	5.80626	3.7059	0.638259494997721	-0.647785	2.87738	0.00400998	0.0337377
XLOC_019394	dsc-4	20.6318	13.1581	0.637754907293507	-0.648926	3.58273	0.000340016	0.00454148
XLOC_032899	T16G1.7	27.909	17.7835	0.63719815735197	-0.650186	3.25371	0.00113909	0.0124243
XLOC_038028	hsp-25	113.056	72.0049	0.636897891089058	-0.650866	2.78077	0.00542307	0.0423456
XLOC_031912	K07C11.7	33.2555	21.1711	0.636620712043081	-0.651494	2.80753	0.00499223	0.0396942
XLOC_014035	elo-1	547.172	347.066	0.634291977390682	-0.656781	3.69005	0.000224209	0.00318186
XLOC_037535	gpd-2,gpd-3,mai-1	634.843	401.499	0.632437579311545	-0.661005	3.20041	0.00137234	0.014456
XLOC_019444	col-103	178.286	112.38	0.630335141037598	-0.665809	3.91852	8.90926e-05	0.00144008
XLOC_028020	unc-70	24.4594	15.4024	0.629713717476319	-0.667232	3.16502	0.00155075	0.0159364
XLOC_014256	pept-2	8.65086	5.43608	0.628385588885379	-0.670278	2.77446	0.00552933	0.0429642
XLOC_029472	clec-227,clec-56	24.8355	15.5439	0.625872199492698	-0.67606	2.99681	0.00272823	0.0248107
XLOC_039101	scd-1	11.555	7.22262	0.625066244602754	-0.677919	3.46434	0.000531526	0.00662324
XLOC_035717	K09E2.3	24.4085	15.1503	0.620696105928416	-0.688041	2.98362	0.0028486	0.0256446
XLOC_014151	gst-4	39.339	24.3753	0.619621452923686	-0.690541	3.0759	0.00209867	0.0202711
XLOC_012151	F55F10.1,Y24D9A.8	241.825	149.641	0.618798240617883	-0.692459	2.87513	0.00403858	0.0338639
XLOC_021392	F42C5.10	6.66992	4.1211	0.6178643331878	-0.694638	3.22435	0.00126259	0.0135088
XLOC_027950	unc-83	12.8146	7.90594	0.616945947008603	-0.696784	2.98614	0.0028252	0.0255303
XLOC_036128	idh-2	38.5598	23.7708	0.61646675510376	-0.697905	3.29524	0.000983373	0.0110765
XLOC_000411	anc-1	8.55133	5.25494	0.614517073697036	-0.702475	3.9656	7.32121e-05	0.00121215
XLOC_031887	ZC513.7	273.973	168.146	0.613729995189401	-0.704324	3.10525	0.00190117	0.018756
XLOC_004524	C17C3.1,C17C3.15	78.858	48.3147	0.612680143274682	-0.706794	2.83282	0.00461389	0.0373979
XLOC_007136	D1022.3,D1022.4	13.293	8.12791	0.611442610478416	-0.709711	3.14069	0.00168551	0.0170881
XLOC_010808	mup-4	16.5265	10.1003	0.611158717191339	-0.710381	4.18619	2.83671e-05	0.000524278
XLOC_005243	C05C10.2	31.5152	19.2423	0.610572704170718	-0.711765	4.01085	6.05007e-05	0.00103154
XLOC_039135	chd-3	11.3512	6.92807	0.610337017941995	-0.712322	3.98381	6.78184e-05	0.00113733
XLOC_034106	clec-50	331.194	201.787	0.609272698595345	-0.71484	4.17571	2.97056e-05	0.000545493
XLOC_005516	ldh-1	92.6468	56.4131	0.608904972676361	-0.715711	4.35446	1.33394e-05	0.000268383
XLOC_027127	srp-2	14.2679	8.66772	0.607497762419409	-0.719049	2.75888	0.00579996	0.0446307
XLOC_019745	F37C4.6	15.5774	9.45984	0.607280521225008	-0.719565	2.82623	0.00470995	0.0379898
XLOC_008072	zip-3	35.5376	21.5366	0.606023229554392	-0.722555	3.06829	0.00215286	0.0207246
XLOC_009023	ddo-3	140.089	84.8513	0.605696088578947	-0.723334	3.66064	0.000251582	0.00352141
XLOC_007835	clh-1	19.1817	11.6073	0.60512328272889	-0.724699	3.41618	0.000635054	0.00767916
XLOC_004809	T02G5.7,kat-1,msh-4	517.441	312.891	0.604690156810303	-0.725732	2.84169	0.00448748	0.036661
XLOC_011756	ost-1	142.468	86.0602	0.604068473918564	-0.727216	4.32988	1.4919e-05	0.000295181
XLOC_013320	hil-2	77.4231	46.7522	0.603853714714894	-0.727729	3.92319	8.73825e-05	0.00141564
XLOC_002577	C30F12.1	9.11934	5.50351	0.603499298866725	-0.728576	3.03844	0.00237807	0.0223658
XLOC_032395	D1054.10	1130.71	682.071	0.60322411112174	-0.729234	3.9804	6.8798e-05	0.00114703
XLOC_032981	somi-1	8.05526	4.84871	0.601930990033942	-0.73233	2.71033	0.00672169	0.0499241
XLOC_038686	gst-36	56.6927	34.1197	0.601835035526078	-0.73256	3.36984	0.000752108	0.0088298
XLOC_038977	gst-42	27.9553	16.818	0.601602305112279	-0.733118	3.21658	0.00129729	0.013806
XLOC_038046	C15H9.9	225.063	135.287	0.601107114282267	-0.734306	3.88612	0.000101859	0.00162079
XLOC_039002	Y62H9A.3	273.669	164.354	0.600559877938525	-0.73562	4.38515	1.15906e-05	0.000239254
XLOC_000430	pqn-24	23.1135	13.8662	0.599918322669863	-0.737162	3.08785	0.0020161	0.0196593
XLOC_033608	cpl-1	1149.71	689.537	0.599746608759696	-0.737575	3.23924	0.00119847	0.0129212
XLOC_009738	Y75B8A.4	9.94025	5.94901	0.598476705758696	-0.740633	3.23988	0.00119579	0.0129198
XLOC_001335	pes-2.1	28.3614	16.9571	0.597892077752546	-0.742043	3.30277	0.000957347	0.0108517
XLOC_002702	jph-1	4.60766	2.75352	0.597596664158032	-0.742756	2.82868	0.00467409	0.0377543
XLOC_003187	pes-2.2	28.3792	16.9571	0.597516310406842	-0.74295	3.30696	0.000943152	0.0106993
XLOC_037772	ncr-1	3.52514	2.10276	0.596502049522406	-0.745401	2.9789	0.00289288	0.0259174
XLOC_039540	F46F2.3	326.27	194.334	0.595623260172419	-0.747528	4.40956	1.03579e-05	0.000216996
XLOC_028488	C50F4.1	29.8427	17.7081	0.593379915105735	-0.752972	3.58697	0.000334543	0.00447256
XLOC_034069	Y43F8B.1	20.5165	12.1617	0.592777667000899	-0.754437	2.80456	0.00503856	0.0399095
XLOC_004658	F13H8.3	21.4607	12.709	0.592198195677587	-0.755848	2.90225	0.00370496	0.0317742
XLOC_008918	ida-1	8.4095	4.9792	0.592092711582288	-0.756105	3.2549	0.00113431	0.012396
XLOC_036861	ent-2	45.8537	27.1209	0.591465531085938	-0.757634	4.1748	2.98242e-05	0.000546968
XLOC_003866	H17B01.1	81.0788	47.7612	0.589070822016595	-0.763487	4.51243	6.40887e-06	0.000142359
XLOC_013868	spp-10	268.979	158.236	0.588283305229505	-0.765417	3.41309	0.000642318	0.00775389
XLOC_038931	hum-4	8.49861	4.98522	0.586592690917117	-0.769569	3.40251	0.000667703	0.00801972
XLOC_039619	Y7A5A.1	39.0029	22.8716	0.586406093465047	-0.770028	3.63911	0.000273581	0.00376522
XLOC_032587	T11F9.12	10.9556	6.41871	0.585884017541044	-0.771313	3.50761	0.000452151	0.00581656
XLOC_036901	F53H4.2	185.074	108.307	0.585209055920491	-0.772976	3.8651	0.000111046	0.0017378
XLOC_032251	egl-3	18.1248	10.5954	0.584581873341056	-0.774523	3.38675	0.000707251	0.00840301
XLOC_028094	F10G2.1	59.949	35.0007	0.58384122978548	-0.776352	3.80096	0.000144138	0.00217499
XLOC_029185	F54F3.4	24.1647	14.078	0.582586025072886	-0.779457	3.08111	0.0020623	0.0200144
XLOC_014072	nhr-97	35.8052	20.8308	0.581781771719201	-0.78145	3.76008	0.000169861	0.00248961
XLOC_034742	C12D12.1	36.9937	21.5068	0.581363337976254	-0.782488	3.77472	0.000160189	0.00236726
XLOC_033997	asp-1	1576.89	914.979	0.580243756831659	-0.785269	2.93792	0.00330424	0.0288919
XLOC_027812	F25B4.1	105.261	61.019	0.579691404897751	-0.786643	4.6784	2.89125e-06	6.98636e-05
XLOC_010920	clec-160	13.8035	8.00166	0.579680957893853	-0.786669	3.54351	0.000394839	0.00516759
XLOC_038253	F46H5.3,F46H5.7	729.543	422.765	0.57949334568902	-0.787136	3.37457	0.000739311	0.00871157
XLOC_037220	F39H12.3	20.7331	11.982	0.577917314876598	-0.791065	2.71461	0.00663542	0.0495147
XLOC_007555	C05C10.3	218.933	126.345	0.577093905351307	-0.793122	4.11428	3.88382e-05	0.000692745
XLOC_007498	ZK1307.1	57.3816	33.0502	0.575973363756184	-0.795926	3.5439	0.000394248	0.00516458
XLOC_035389	cah-5	28.877	16.5951	0.574680897646878	-0.799167	3.70461	0.000211714	0.0030165
XLOC_035783	T25B6.2	29.0631	16.6636	0.573357549996318	-0.802493	4.51147	6.43812e-06	0.000142787
XLOC_005010	K01C8.1	66.9373	38.2564	0.57152638170035	-0.807108	3.9452	7.97324e-05	0.001305
XLOC_032691	mif-2	106.244	60.5707	0.570110706421857	-0.810686	2.78817	0.00530061	0.0415308
XLOC_019839	ZK185.3	12.9005	7.33233	0.568374998391646	-0.815085	2.84954	0.00437823	0.0359946
XLOC_028900	ccch-1	20.6121	11.7131	0.568264304296916	-0.815366	3.03641	0.00239413	0.0224284
XLOC_037194	ifc-2	24.039	13.6503	0.567841423001776	-0.81644	3.83071	0.000127772	0.00196113
XLOC_028641	AC3.5	19.6447	11.1543	0.567803245310142	-0.816537	4.33202	1.47748e-05	0.000292734
XLOC_011227	T16G12.1,T16G12.7	9.67676	5.48614	0.566940013337458	-0.818732	4.35028	1.35961e-05	0.000272009
XLOC_031318	ugt-12	26.3572	14.9353	0.56664968075092	-0.819471	4.13822	3.50009e-05	0.000632181
XLOC_037834	pes-22	19.3368	10.9388	0.565700754389622	-0.821889	3.50088	0.000463723	0.00593599
XLOC_006381	nhr-119	4.35473	2.46341	0.565685462154883	-0.821928	2.80735	0.00499511	0.0396942
XLOC_036004	elt-2	7.5234	4.25097	0.565032595117607	-0.823594	2.89902	0.0037433	0.0320263
XLOC_003253	21ur-13288,vab-10	19.3761	10.9471	0.564980116354272	-0.823728	3.10995	0.00187122	0.0185116
XLOC_021911	ech-8,lipl-7	28.675	16.194	0.564744413680479	-0.82433	3.205	0.00135061	0.0142603
XLOC_034749	ckc-1	25.9832	14.6694	0.564572592835468	-0.824769	2.96902	0.00298754	0.0266273
XLOC_030293	hmit-1.2	6.0765	3.43042	0.564538547986614	-0.824856	3.05887	0.00222173	0.0212445
XLOC_008239	NA	2.49131	1.40591	0.564326498720907	-0.825398	3.43631	0.000589698	0.00720884
XLOC_013415	tyr-6	6.50195	3.6687	0.56424592524129	-0.825604	3.1563	0.00159785	0.01635
XLOC_008556	cdh-1	1.08197	0.609914	0.563706067011307	-0.826985	2.77173	0.00557585	0.043225
XLOC_034386	rncs-1	26.2532	14.7738	0.562741006341821	-0.829457	3.30042	0.000965409	0.0109258
XLOC_014239	R102.2	39.1225	21.9843	0.561933766769659	-0.831528	3.04032	0.0023633	0.0223001
XLOC_010891	K12H4.7	278.09	156.216	0.561746836521299	-0.832008	4.56241	5.05707e-06	0.00011585
XLOC_031930	asp-6	1539.33	861.649	0.559754450955129	-0.837134	3.57183	0.00035449	0.00471718
XLOC_013384	Y73B6BL.31	36.2034	20.2272	0.55870978795917	-0.839829	3.59806	0.000320599	0.00433885
XLOC_037030	T01C8.2	46.923	26.1813	0.557963246970807	-0.841758	2.82632	0.00470865	0.0379898
XLOC_021605	21ur-14779,C49C8.5	28.7091	16.0159	0.55786850110634	-0.842003	4.21913	2.4525e-05	0.000459202
XLOC_002673	F26A3.4	78.3596	43.6996	0.557680990411787	-0.842488	3.77856	0.000157738	0.00233828
XLOC_035350	asg-2	424.597	236.739	0.55756117123345	-0.842798	4.35702	1.31846e-05	0.000265641
XLOC_034729	ZK813.7	985.111	548.603	0.556894905512398	-0.844523	4.97011	6.69138e-07	1.88055e-05
XLOC_022072	gtl-1	6.34134	3.53121	0.556854761905441	-0.844627	4.04537	5.22412e-05	0.000905831
XLOC_007519	aqp-10	53.3642	29.7077	0.556698075136566	-0.845033	3.13151	0.00173912	0.0175445
XLOC_038394	K07E3.4	52.7699	29.3197	0.555613669957728	-0.847846	4.96932	6.71879e-07	1.88307e-05
XLOC_029357	sptl-3	53.7797	29.877	0.555543582165822	-0.848028	3.7269	0.000193851	0.00278978
XLOC_035035	Y34B4A.6	178.824	99.0851	0.554093750342582	-0.851798	5.03959	4.66528e-07	1.36476e-05
XLOC_014194	R10H10.3	60.2969	33.3842	0.553663760526752	-0.852918	4.65394	3.25652e-06	7.75117e-05
XLOC_039114	H36L18.2	94.5694	52.3147	0.553188473028626	-0.854157	3.11951	0.00181154	0.0181217
XLOC_027171	W07B8.1	10.1854	5.62827	0.552582967827454	-0.855737	2.85618	0.00428777	0.0354342
XLOC_039851	NA	1278.26	706.032	0.552340185656523	-0.856371	4.05803	4.94874e-05	0.000860166
XLOC_028011	T15B7.2	470.433	259.686	0.552016004301657	-0.857218	4.74398	2.09556e-06	5.32452e-05
XLOC_036722	dpf-2	14.9136	8.22725	0.551662186529152	-0.858143	4.22453	2.39443e-05	0.000450096
XLOC_019565	vha-11	137.051	75.5664	0.551376238113248	-0.858891	5.0053	5.57758e-07	1.59256e-05
XLOC_021388	grl-4	30.3207	16.6283	0.548415784322158	-0.866658	3.62305	0.000291145	0.00398167
XLOC_037848	cal-5	26.5974	14.5617	0.547486008150393	-0.869106	3.86485	0.000111156	0.0017378
XLOC_002044	cpz-1	427.638	234.084	0.547388488322268	-0.869363	4.96909	6.72665e-07	1.88307e-05
XLOC_035853	C11E4.1	54.2836	29.6986	0.547100962905796	-0.870121	4.38251	1.17319e-05	0.000240782
XLOC_033945	Y17D7C.3	11.8498	6.4788	0.54674309491413	-0.871065	2.72933	0.00634629	0.0478817
XLOC_009626	Y48A6B.9	9.23264	5.04389	0.546310857171927	-0.872206	2.98466	0.00283894	0.0255982
XLOC_030812	Y46H3C.5	48.4392	26.4363	0.545763190835589	-0.873653	3.47527	0.000510331	0.00640938
XLOC_016349	21ur-10296,21ur-13703,21ur-15610,eps-8	20.5563	11.2118	0.545420185813054	-0.87456	3.32842	0.000873416	0.0100114
XLOC_000453	ugt-26	9.67658	5.2507	0.54261919930175	-0.881988	3.29498	0.00098429	0.0110781
XLOC_013960	21ur-15625,tag-60	65.2134	35.3482	0.542039539855661	-0.88353	3.88582	0.000101984	0.00162098
XLOC_000376	cpn-3	239.923	130.041	0.54201173779346	-0.883604	5.18353	2.17725e-07	6.69796e-06
XLOC_030719	gei-7	212.478	115.109	0.541745436253926	-0.884313	3.81691	0.000135132	0.00206084
XLOC_035850	F49E2.2	20.2605	10.9721	0.541553960345693	-0.884823	3.27369	0.00106154	0.0117351
XLOC_012466	lam-1	9.4048	5.0928	0.541510043064238	-0.88494	4.11369	3.8939e-05	0.000693676
XLOC_012471	W03F8.10	13.9011	7.52568	0.541372683794028	-0.885306	4.01643	5.90872e-05	0.00101105
XLOC_032076	tag-38	5.22903	2.83071	0.541345291167758	-0.885379	2.86576	0.00416014	0.0346598
XLOC_034741	glt-1	46.3874	25.0794	0.540652306430759	-0.887227	3.64591	0.000266449	0.00369694
XLOC_036504	cah-4	189.121	102.141	0.540079614730174	-0.888756	4.88558	1.03124e-06	2.80454e-05
XLOC_034335	aagr-4	6.35413	3.42662	0.539274604044518	-0.890908	3.53927	0.00040124	0.00523699
XLOC_035109	T21F4.1,T22B7.8	68.8199	37.025	0.537999225126292	-0.894324	4.45317	8.46109e-06	0.000180921
XLOC_036468	F46G10.4	6.0259	3.23865	0.537455793133138	-0.895782	2.88216	0.00394955	0.0334508
XLOC_021687	pcp-3	8.36019	4.48694	0.536703797057665	-0.897802	4.06358	4.83254e-05	0.000844071
XLOC_011140	C48B4.1	36.4679	19.571	0.536662876998074	-0.897912	4.62126	3.81422e-06	8.9562e-05
XLOC_014162	gta-1	195.71	104.99	0.536456464273909	-0.898467	5.31973	1.0392e-07	3.43319e-06
XLOC_037178	ugt-46	16.4056	8.79537	0.536121538069371	-0.899368	4.06209	4.86352e-05	0.000847414
XLOC_010656	C56G2.7,let-767	486.493	260.733	0.535943937371355	-0.899846	3.78841	0.000151616	0.00226395
XLOC_029172	T07F10.1	13.843	7.4032	0.534799121251684	-0.902931	3.11404	0.00184542	0.0183707
XLOC_003557	C49A1.10	12.5274	6.65282	0.531063396376478	-0.913044	2.85131	0.00435395	0.0358774
XLOC_036900	acl-1	62.4759	33.0702	0.52932731179599	-0.917768	2.97919	0.00289008	0.0259174
XLOC_011394	col-96	12.3405	6.51777	0.528160384841923	-0.920952	3.04874	0.00229804	0.0217849
XLOC_008343	clec-150	233.56	122.932	0.526339655639941	-0.925934	5.4818	4.21029e-08	1.47257e-06
XLOC_021339	deb-1	15.1456	7.97105	0.526293688960367	-0.92606	3.24141	0.00118939	0.0128603
XLOC_003967	sdz-28	6.71112	3.52956	0.52592719364629	-0.927065	2.78235	0.00539662	0.0421851
XLOC_028636	ugt-49	11.3918	5.98118	0.525043186825872	-0.929492	3.77781	0.000158213	0.00234289
XLOC_028311	tag-196	40.0832	21.0123	0.524216620233312	-0.931765	4.67644	2.91903e-06	7.0381e-05
XLOC_032996	T10G3.3	19.2848	10.0916	0.523294499659717	-0.934305	2.92739	0.00341825	0.0297796
XLOC_003053	ZC247.1	1.57489	0.823862	0.523125136782566	-0.934772	3.91649	8.98489e-05	0.00144903
XLOC_011565	aldo-1	39.1145	20.4521	0.522877537742884	-0.935455	3.58756	0.000333783	0.00446657
XLOC_009540	vglu-2	13.1958	6.89669	0.522642010595544	-0.936105	4.14975	3.32839e-05	0.000603455
XLOC_038100	K10C2.1	22.7436	11.869	0.521861182733638	-0.938262	5.48091	4.23148e-08	1.47637e-06
XLOC_005958	T01D1.3	12.077	6.30118	0.521751229429879	-0.938566	2.80525	0.00502777	0.0398462
XLOC_002553	unc-87	154.286	80.408	0.521160988449736	-0.940199	4.83637	1.3223e-06	3.54224e-05
XLOC_036804	F46F2.5	7.3602	3.82718	0.519982869322544	-0.943464	3.01751	0.00254859	0.0235667
XLOC_014301	alh-3	44.3106	23.0344	0.519837998793974	-0.943866	5.41545	6.1135e-08	2.07728e-06
XLOC_035955	F09B9.4	13.5	7.01191	0.519402189243732	-0.945076	3.05659	0.00223867	0.0213588
XLOC_030946	C24B9.3	113.102	58.6263	0.51835055050986	-0.948	3.12033	0.00180647	0.0180837
XLOC_009149	ceh-13	6.36026	3.29541	0.518124963468229	-0.948628	2.72646	0.0064018	0.0482242
XLOC_039826	ZK54.1	30.1818	15.6366	0.518080791517757	-0.948751	3.53033	0.000415047	0.0053877
XLOC_032448	dhs-18	42.2665	21.8286	0.516451579842386	-0.953295	3.88014	0.000104398	0.00164957
XLOC_017885	skr-10	23.2442	11.9934	0.51597318635849	-0.954632	3.28963	0.00100319	0.0112664
XLOC_037839	calu-1	174.294	89.6819	0.514544942951645	-0.958631	5.68413	1.31482e-08	4.86007e-07
XLOC_005290	plc-3	3.76447	1.92999	0.512685499829366	-0.963854	3.73828	0.000185281	0.00267721
XLOC_034546	T10H10.2	4.26302	2.18554	0.5126737728687	-0.963887	3.02595	0.0024785	0.0230677
XLOC_035564	C39D10.11	4.2714	2.18935	0.512561136637273	-0.964204	2.83763	0.00454505	0.0369834
XLOC_010234	mec-12	9.26624	4.74413	0.511980227489952	-0.96584	3.56499	0.000363873	0.00481072
XLOC_005093	F07H5.5	318.044	162.662	0.511445351584447	-0.967348	4.83997	1.29857e-06	3.48518e-05
XLOC_029395	D1086.6	39.4231	20.1553	0.511254662427845	-0.967886	4.478	7.53452e-06	0.000163058
XLOC_034502	Y102A11A.3	6.74323	3.44632	0.511078214268979	-0.968384	4.65072	3.3078e-06	7.83451e-05
XLOC_019508	col-106	1002	511.411	0.510388950006392	-0.970331	5.00944	5.45885e-07	1.56178e-05
XLOC_029009	F57F5.1	902.382	459.905	0.509656101771462	-0.972404	4.68388	2.81494e-06	6.82792e-05
XLOC_035972	F41E7.1	9.30983	4.73632	0.508744430282666	-0.974987	3.72217	0.000197517	0.00283682
XLOC_008146	K10H10.2	110.979	56.1533	0.505982011239905	-0.982842	4.57853	4.68252e-06	0.00010769
XLOC_030301	Y51A2D.14	524.604	264.83	0.504820009316357	-0.986159	3.74659	0.000179256	0.0026086
